time,target,master_offset,freq,path_delay
1736661402,0.5002551078796387,-868871,-646811,1042304
1736661403,0.5000898838043213,-88306,-126908,935857
1736661404,0.5000674724578857,-67112,-132205,936373
1736661406,0.500023603439331,-6846,-53012,959041
1736661409,0.5000512599945068,-201888,-136022,954355
1736661410,0.5000698566436768,-141523,-136223,954355
1736661411,0.500011682510376,29209,-7948,954355
1736661412,0.5000391006469727,-53459,-81853,1039997
1736661414,0.5000064373016357,-29951,-23514,965466
1736661417,0.5000889301300049,-277545,-215072,1042798
1736661418,0.5000309944152832,-21369,-42159,1042798
1736661419,0.500028133392334,-27089,-54290,1042798
1736661421,0.5005781650543213,-1863297,-1431764,1500446
1736661422,0.5003259181976318,-438882,-566338,1500446
1736661424,0.5002090930938721,-589369,-540195,1523188
1736661425,0.5000998973846436,-32796,-160433,1523188
1736661428,0.5002174377441406,-483017,-503392,1543381
1736661431,0.5000967979431152,-353091,-254564,1330107
1736661432,0.5001125335693359,-210538,-217938,1330107
1736661434,0.499993085861206,-123944,-30527,1117846
1736661435,0.5000615119934082,-184967,-128734,1117846
1736661438,0.5000576972961426,-240841,-141617,892049
1736661444,0.500051736831665,-145580,-111440,766594
1736661446,0.5000011920928955,-33029,-9356,651681
1736661447,0.5000419616699219,-101622,-87858,769006
1736661448,0.5001277923583984,-252176,-268898,924624
1736661449,0.5000298023223877,58576,-33799,924624
1736661451,0.5003776550292969,-1438706,-1002167,862118
1736661452,0.5002522468566895,-453375,-448448,862118
1736661456,0.5000531673431396,-296301,-159307,831893
1736661459,0.5010685920715332,-3788771,-2719245,1078267
1736661460,0.5006120204925537,-996108,-1063214,1078267
1736661461,0.5001826286315918,77159,-288779,1078267
1736661462,0.5001535415649414,37363,-305427,1407206
1736661463,0.5000295639038086,303066,-28515,1407206
1736661466,0.5000061988830566,-31265,-37074,1365261
1736661467,0.5000357627868652,-56050,-71238,1365261
1736661469,0.5002298355102539,-970884,-632160,1365261
1736661470,0.5002915859222412,-621626,-574167,1365261
1736661471,0.500098466873169,-13616,-152645,1437188
1736661472,0.5000381469726562,78730,-64384,1437188
1736661474,0.5000922679901123,-201712,-222127,1553452
1736661479,0.5016293525695801,-4495716,-3793353,1469542
1736661480,0.50077223777771,-657260,-1303612,1469542
1736661482,0.5003862380981445,-956037,-1036443,1469542
1736661483,0.5001623630523682,121142,-246075,1469542
1736661484,0.500192403793335,-64922,-395797,1810167
1736661486,0.500011682510376,180701,-32678,1810167
1736661487,0.5001318454742432,-125033,-284202,2156428
1736661490,0.5019440650939941,-7124415,-4998296,1910986
1736661494,0.5000026226043701,-1139089,-90374,1194645
1736661496,0.5002236366271973,-1013541,-497190,1194645
1736661497,0.5001533031463623,-494953,-282664,1194645
1736661503,0.5000834465026855,-295857,-186254,924143
1736661504,0.500037670135498,-81113,-60267,924143
1736661507,0.5008339881896973,-2885358,-2085846,981365
1736661509,0.5005412101745605,-1426350,-1269098,1062280
1736661510,0.5003306865692139,-323631,-594284,1222694
1736661512,0.500105619430542,-157563,-277787,1222694
1736661517,0.500089168548584,-228277,-212479,1526780
1736661519,0.5004420280456543,-1537034,-1127579,1517346
1736661520,0.5002789497375488,-442415,-494071,1517346
1736661523,0.500281810760498,-870768,-702197,1517346
1736661524,0.5000767707824707,510,-92150,1517346
1736661526,0.5000467300415039,-307912,-169390,1193156
1736661527,0.5000698566436768,-179163,-133015,1193156
1736661528,0.500030517578125,-42019,-49620,1193156
1736661530,0.5001175403594971,-308723,-273212,1333845
1736661531,0.5000410079956055,-1003,-58109,1333845
1736661533,0.5000391006469727,-116524,-101499,1333845
1736661534,0.5000088214874268,14387,-5546,1284876
1736661536,0.500079870223999,-224026,-188580,1443230
1736661537,0.5000152587890625,21685,-10077,1443230
1736661540,0.5001406669616699,-380010,-330400,1355707
1736661543,0.5006227493286133,-1630953,-1450772,1392296
1736661548,0.5002584457397461,-1068318,-668235,1785720
1736661549,0.5001442432403564,-324777,-245189,1515881
1736661550,0.5000736713409424,-115806,-133651,1515881
1736661552,0.5007815361022949,-2372440,-1895646,2105165
1736661553,0.5002923011779785,-207433,-442371,1846331
1736661559,0.5000264644622803,-317506,-97606,1112142
1736661560,0.5005631446838379,-1355313,-1230665,1752302
1736661566,0.5002162456512451,-815165,-543963,942156
1736661567,0.5001769065856934,-357339,-330686,942156
1736661569,0.500098466873169,-201079,-224678,1016402
1736661571,0.5000569820404053,-83829,-127223,1160457
1736661574,0.500110387802124,-298547,-261997,1278471
1736661580,0.5003330707550049,-1045668,-740549,1275826
1736661581,0.5002250671386719,-407749,-416331,1124557
1736661584,0.500201940536499,-1220761,-666501,1002473
1736661585,0.5001296997070312,-400154,-212122,1002473
1736661586,0.500267744064331,-633492,-565507,1060381
1736661587,0.5002803802490234,-434185,-556247,1182207
1736661589,0.5003669261932373,-1106084,-929626,1190534
1736661595,0.500333309173584,-1384284,-881318,1014177
1736661596,0.5001392364501953,-300052,-212371,828096
1736661597,0.5000510215759277,-84231,-86565,842142
1736661599,0.5000545978546143,-118682,-122766,881622
1736661603,0.5003042221069336,-1144322,-789710,924879
1736661604,0.5001356601715088,-225024,-213708,900007
1736661606,0.5004227161407471,-1325226,-1041249,997131
